customer_id,product_id,interaction_type,interaction_date,products,customer_age,customer_income,customer_tier
C199651,P00002,viewed,2024-04-15,Bike Insurance,35,78507,Platinum
C199651,P00005,viewed,2024-09-15,Savings Account,35,78507,Platinum
C199651,P00006,clicked,2024-07-26,Credit Card,35,78507,Platinum
C668517,P00002,clicked,2022-04-28,Bike Insurance,66,921996,Gold
C115451,P00010,clicked,2024-03-24,Home Loan,27,222375,Bronze
C449812,P00011,clicked,2024-06-14,Life Insurance,20,992797,Platinum
C449812,P00007,clicked,2022-08-21,Fixed Deposit,20,992797,Platinum
C449812,P00012,purchased,2023-01-22,Health Insurance,20,992797,Platinum
C449812,P00005,viewed,2024-01-19,Savings Account,20,992797,Platinum
C449812,P00002,clicked,2024-09-27,Bike Insurance,20,992797,Platinum
C927636,P00004,clicked,2023-07-02,Personal Loan,54,532748,Silver
C927636,P00004,clicked,2023-01-25,Personal Loan,54,532748,Silver
C927636,P00003,clicked,2024-05-10,Car Insurance,54,532748,Silver
C927636,P00011,purchased,2023-10-07,Life Insurance,54,532748,Silver
C927636,P00004,viewed,2023-11-27,Personal Loan,54,532748,Silver
C151583,P00004,clicked,2023-01-23,Personal Loan,70,408804,Platinum
C151583,P00007,clicked,2024-06-16,Fixed Deposit,70,408804,Platinum
C694699,P00006,clicked,2022-06-28,Credit Card,27,54309,Bronze
C694699,P00012,clicked,2022-05-07,Health Insurance,27,54309,Bronze
C694699,P00010,clicked,2024-02-14,Home Loan,27,54309,Bronze
C694699,P00002,viewed,2023-06-24,Bike Insurance,27,54309,Bronze
C694699,P00007,clicked,2024-07-06,Fixed Deposit,27,54309,Bronze
C837695,P00003,clicked,2023-04-21,Car Insurance,37,458226,Silver
C478972,P00010,clicked,2023-01-23,Home Loan,34,376471,Silver
C478972,P00011,purchased,2024-10-21,Life Insurance,34,376471,Silver
C478972,P00006,viewed,2024-06-04,Credit Card,34,376471,Silver
C478972,P00003,purchased,2022-07-08,Car Insurance,34,376471,Silver
C972877,P00003,clicked,2024-07-23,Car Insurance,30,146032,Gold
C972877,P00011,clicked,2024-10-02,Life Insurance,30,146032,Gold
C972877,P00007,purchased,2024-04-17,Fixed Deposit,30,146032,Gold
C972877,P00004,clicked,2024-12-17,Personal Loan,30,146032,Gold
C972877,P00007,purchased,2022-08-26,Fixed Deposit,30,146032,Gold
C566406,P00008,purchased,2022-12-02,Recurring Deposit,63,147236,Silver
C566406,P00012,clicked,2023-03-13,Health Insurance,63,147236,Silver
C441240,P00011,purchased,2022-02-25,Life Insurance,63,327153,Platinum
C441240,P00009,clicked,2023-01-08,Debit Card,63,327153,Platinum
C441240,P00005,clicked,2022-05-18,Savings Account,63,327153,Platinum
C441240,P00008,viewed,2024-05-24,Recurring Deposit,63,327153,Platinum
C718567,P00004,purchased,2022-02-15,Personal Loan,29,33518,Bronze
C718567,P00007,viewed,2024-11-08,Fixed Deposit,29,33518,Bronze
C718567,P00004,clicked,2023-03-18,Personal Loan,29,33518,Bronze
C718567,P00009,purchased,2024-08-06,Debit Card,29,33518,Bronze
C864830,P00003,clicked,2024-12-30,Car Insurance,64,786697,Bronze
C864830,P00003,purchased,2024-12-21,Car Insurance,64,786697,Bronze
C864830,P00005,viewed,2023-09-01,Savings Account,64,786697,Bronze
C632761,P00004,purchased,2024-10-10,Personal Loan,30,128585,Platinum
C632761,P00004,purchased,2024-10-30,Personal Loan,30,128585,Platinum
C632761,P00001,purchased,2023-10-05,Car Loan,30,128585,Platinum
C632761,P00004,purchased,2023-08-21,Personal Loan,30,128585,Platinum
C632761,P00012,clicked,2023-04-29,Health Insurance,30,128585,Platinum
C475564,P00001,clicked,2024-05-27,Car Loan,61,936578,Bronze
C475564,P00001,purchased,2023-10-18,Car Loan,61,936578,Bronze
C475564,P00002,clicked,2024-12-24,Bike Insurance,61,936578,Bronze
C475564,P00001,viewed,2024-04-26,Car Loan,61,936578,Bronze
C475564,P00009,purchased,2024-06-04,Debit Card,61,936578,Bronze
C182165,P00008,clicked,2022-03-26,Recurring Deposit,20,118464,Gold
C182165,P00009,purchased,2024-05-23,Debit Card,20,118464,Gold
C682135,P00012,clicked,2024-12-15,Health Insurance,57,295331,Silver
C682135,P00009,clicked,2022-12-20,Debit Card,57,295331,Silver
C120908,P00011,clicked,2022-11-07,Life Insurance,37,184959,Gold
C109772,P00003,purchased,2023-02-02,Car Insurance,25,321760,Bronze
C109772,P00007,purchased,2023-10-03,Fixed Deposit,25,321760,Bronze
C109772,P00011,purchased,2024-07-01,Life Insurance,25,321760,Bronze
C694441,P00008,purchased,2022-08-04,Recurring Deposit,23,751697,Silver
C694441,P00004,purchased,2022-08-22,Personal Loan,23,751697,Silver
C694441,P00007,clicked,2024-03-30,Fixed Deposit,23,751697,Silver
C694441,P00001,clicked,2024-05-28,Car Loan,23,751697,Silver
C694441,P00012,clicked,2023-05-07,Health Insurance,23,751697,Silver
C663261,P00002,clicked,2022-08-31,Bike Insurance,64,637878,Gold
C948373,P00002,purchased,2024-05-18,Bike Insurance,46,644306,Gold
C948373,P00002,purchased,2025-01-02,Bike Insurance,46,644306,Gold
C948373,P00008,purchased,2025-01-12,Recurring Deposit,46,644306,Gold
C688874,P00003,clicked,2022-03-04,Car Insurance,34,21648,Bronze
C688874,P00007,purchased,2024-02-03,Fixed Deposit,34,21648,Bronze
C688874,P00012,purchased,2022-05-17,Health Insurance,34,21648,Bronze
C688874,P00007,purchased,2024-01-21,Fixed Deposit,34,21648,Bronze
C149247,P00011,clicked,2022-08-07,Life Insurance,41,30799,Bronze
C735261,P00002,clicked,2024-10-12,Bike Insurance,31,484365,Silver
C957668,P00010,viewed,2023-01-14,Home Loan,45,754641,Gold
C957668,P00005,viewed,2023-04-03,Savings Account,45,754641,Gold
C957668,P00003,purchased,2022-09-15,Car Insurance,45,754641,Gold
C957668,P00003,viewed,2023-12-27,Car Insurance,45,754641,Gold
C957668,P00012,viewed,2022-06-16,Health Insurance,45,754641,Gold
C566533,P00002,viewed,2023-06-06,Bike Insurance,37,443519,Platinum
C566533,P00002,viewed,2022-09-15,Bike Insurance,37,443519,Platinum
C566533,P00011,purchased,2022-12-13,Life Insurance,37,443519,Platinum
C566533,P00010,purchased,2023-03-11,Home Loan,37,443519,Platinum
C566533,P00001,clicked,2022-04-19,Car Loan,37,443519,Platinum
C872331,P00009,clicked,2024-03-30,Debit Card,65,651258,Gold
C872331,P00010,viewed,2024-02-01,Home Loan,65,651258,Gold
C872331,P00012,clicked,2024-09-23,Health Insurance,65,651258,Gold
C872331,P00010,viewed,2024-09-30,Home Loan,65,651258,Gold
C872331,P00004,clicked,2024-11-19,Personal Loan,65,651258,Gold
C525850,P00006,viewed,2023-03-23,Credit Card,63,91596,Gold
C726845,P00006,clicked,2022-11-18,Credit Card,24,667675,Gold
C726845,P00005,purchased,2023-11-27,Savings Account,24,667675,Gold
C726845,P00001,clicked,2023-05-22,Car Loan,24,667675,Gold
C726845,P00002,viewed,2022-11-18,Bike Insurance,24,667675,Gold
C726845,P00001,viewed,2023-01-16,Car Loan,24,667675,Gold
C929433,P00012,clicked,2022-03-03,Health Insurance,69,723770,Bronze
C929433,P00001,clicked,2023-10-31,Car Loan,69,723770,Bronze
C929433,P00007,clicked,2024-01-20,Fixed Deposit,69,723770,Bronze
C501594,P00012,purchased,2024-10-10,Health Insurance,70,534787,Platinum
C501594,P00009,clicked,2022-06-25,Debit Card,70,534787,Platinum
C501594,P00009,clicked,2024-04-14,Debit Card,70,534787,Platinum
C856836,P00007,viewed,2022-05-05,Fixed Deposit,47,720456,Platinum
C856836,P00008,purchased,2022-11-30,Recurring Deposit,47,720456,Platinum
C856836,P00008,clicked,2023-04-16,Recurring Deposit,47,720456,Platinum
C612790,P00002,viewed,2024-03-01,Bike Insurance,37,824893,Bronze
C612790,P00008,purchased,2023-12-10,Recurring Deposit,37,824893,Bronze
C612790,P00012,clicked,2023-09-11,Health Insurance,37,824893,Bronze
C608203,P00010,clicked,2022-04-24,Home Loan,31,804180,Gold
C608203,P00004,purchased,2022-04-10,Personal Loan,31,804180,Gold
C621246,P00002,clicked,2023-09-28,Bike Insurance,32,620241,Silver
C422670,P00002,purchased,2022-10-09,Bike Insurance,47,888543,Silver
C422670,P00002,clicked,2023-10-16,Bike Insurance,47,888543,Silver
C422670,P00004,viewed,2023-02-03,Personal Loan,47,888543,Silver
C422670,P00003,clicked,2023-07-14,Car Insurance,47,888543,Silver
C180786,P00005,purchased,2022-11-02,Savings Account,42,787102,Bronze
C180786,P00008,clicked,2022-12-22,Recurring Deposit,42,787102,Bronze
C180786,P00012,viewed,2023-10-14,Health Insurance,42,787102,Bronze
C180786,P00006,purchased,2023-08-16,Credit Card,42,787102,Bronze
C180786,P00007,purchased,2024-12-01,Fixed Deposit,42,787102,Bronze
C977713,P00010,clicked,2022-11-30,Home Loan,69,92414,Platinum
C617394,P00009,clicked,2022-04-27,Debit Card,63,648087,Silver
C617394,P00011,purchased,2024-10-30,Life Insurance,63,648087,Silver
C617394,P00012,viewed,2023-01-31,Health Insurance,63,648087,Silver
C617394,P00001,viewed,2024-10-09,Car Loan,63,648087,Silver
C616917,P00001,clicked,2025-01-07,Car Loan,64,157381,Platinum
C616917,P00012,purchased,2024-09-01,Health Insurance,64,157381,Platinum
C616917,P00012,clicked,2023-04-24,Health Insurance,64,157381,Platinum
C836547,P00005,viewed,2024-03-01,Savings Account,59,250672,Platinum
C479779,P00009,viewed,2022-09-01,Debit Card,68,942832,Bronze
C479779,P00009,viewed,2023-08-14,Debit Card,68,942832,Bronze
C463605,P00001,clicked,2023-02-09,Car Loan,33,171935,Silver
C923570,P00006,clicked,2023-02-21,Credit Card,18,73437,Silver
C923570,P00003,viewed,2022-02-08,Car Insurance,18,73437,Silver
C656166,P00010,viewed,2022-12-07,Home Loan,51,560565,Gold
C656166,P00001,viewed,2024-05-09,Car Loan,51,560565,Gold
C838446,P00004,purchased,2024-08-31,Personal Loan,23,518704,Gold
C838446,P00001,purchased,2022-01-29,Car Loan,23,518704,Gold
C838446,P00011,purchased,2024-09-27,Life Insurance,23,518704,Gold
C838446,P00010,viewed,2022-05-05,Home Loan,23,518704,Gold
C838446,P00011,clicked,2024-09-07,Life Insurance,23,518704,Gold
C819584,P00001,purchased,2023-04-17,Car Loan,29,473305,Gold
C819584,P00004,viewed,2024-06-21,Personal Loan,29,473305,Gold
C819584,P00011,clicked,2023-10-21,Life Insurance,29,473305,Gold
C819584,P00005,clicked,2023-05-21,Savings Account,29,473305,Gold
C630129,P00007,viewed,2023-10-19,Fixed Deposit,55,529860,Platinum
C630129,P00012,purchased,2022-04-12,Health Insurance,55,529860,Platinum
C630129,P00011,purchased,2023-01-16,Life Insurance,55,529860,Platinum
C630129,P00009,clicked,2022-11-21,Debit Card,55,529860,Platinum
C858745,P00006,clicked,2024-04-18,Credit Card,41,299929,Platinum
C917430,P00001,purchased,2024-03-12,Car Loan,45,280043,Silver
C180964,P00003,purchased,2024-08-26,Car Insurance,25,25562,Platinum
C180964,P00001,clicked,2024-07-27,Car Loan,25,25562,Platinum
C180964,P00007,clicked,2024-05-26,Fixed Deposit,25,25562,Platinum
C180964,P00002,purchased,2023-02-28,Bike Insurance,25,25562,Platinum
C130994,P00001,clicked,2022-09-28,Car Loan,30,817899,Silver
C130994,P00006,viewed,2023-05-15,Credit Card,30,817899,Silver
C130994,P00006,purchased,2022-01-23,Credit Card,30,817899,Silver
C130994,P00010,clicked,2022-08-06,Home Loan,30,817899,Silver
C833894,P00012,viewed,2023-05-28,Health Insurance,38,292517,Platinum
C833894,P00008,viewed,2023-06-21,Recurring Deposit,38,292517,Platinum
C833894,P00007,viewed,2022-12-07,Fixed Deposit,38,292517,Platinum
C331432,P00008,viewed,2023-08-14,Recurring Deposit,57,757757,Silver
C331432,P00001,viewed,2024-06-19,Car Loan,57,757757,Silver
C331432,P00012,purchased,2022-12-01,Health Insurance,57,757757,Silver
C331432,P00011,clicked,2024-02-26,Life Insurance,57,757757,Silver
C231676,P00010,purchased,2022-05-01,Home Loan,61,925839,Platinum
C231676,P00001,purchased,2022-04-15,Car Loan,61,925839,Platinum
C231676,P00010,viewed,2023-08-07,Home Loan,61,925839,Platinum
C891611,P00002,clicked,2022-07-21,Bike Insurance,22,214419,Silver
C109686,P00012,purchased,2022-04-22,Health Insurance,43,460127,Platinum
C930308,P00005,clicked,2023-10-30,Savings Account,61,564801,Bronze
C930308,P00004,clicked,2024-08-23,Personal Loan,61,564801,Bronze
C930308,P00010,viewed,2024-11-06,Home Loan,61,564801,Bronze
C930308,P00004,purchased,2022-09-19,Personal Loan,61,564801,Bronze
C930308,P00011,viewed,2024-09-08,Life Insurance,61,564801,Bronze
C528796,P00010,viewed,2022-10-07,Home Loan,29,922737,Bronze
C528796,P00006,purchased,2023-10-31,Credit Card,29,922737,Bronze
C528796,P00002,clicked,2023-07-17,Bike Insurance,29,922737,Bronze
C528796,P00009,viewed,2024-10-15,Debit Card,29,922737,Bronze
C528796,P00002,viewed,2022-06-02,Bike Insurance,29,922737,Bronze
C675106,P00006,viewed,2022-03-08,Credit Card,33,460309,Silver
C675106,P00012,clicked,2022-06-17,Health Insurance,33,460309,Silver
C675106,P00005,viewed,2022-04-20,Savings Account,33,460309,Silver
C338723,P00002,clicked,2023-11-16,Bike Insurance,33,817770,Gold
C338723,P00009,purchased,2024-11-04,Debit Card,33,817770,Gold
C169503,P00005,viewed,2023-10-24,Savings Account,67,392079,Bronze
C169503,P00011,clicked,2022-05-15,Life Insurance,67,392079,Bronze
C169503,P00004,clicked,2024-05-22,Personal Loan,67,392079,Bronze
C169503,P00010,clicked,2023-01-09,Home Loan,67,392079,Bronze
C169503,P00011,purchased,2023-09-22,Life Insurance,67,392079,Bronze
C278545,P00003,clicked,2023-10-10,Car Insurance,69,425198,Platinum
C278545,P00010,clicked,2023-10-19,Home Loan,69,425198,Platinum
C895154,P00005,viewed,2022-01-26,Savings Account,54,782332,Silver
C895154,P00010,viewed,2022-03-06,Home Loan,54,782332,Silver
C895154,P00007,viewed,2024-09-18,Fixed Deposit,54,782332,Silver
C895154,P00012,clicked,2024-06-10,Health Insurance,54,782332,Silver
C550746,P00006,purchased,2022-03-19,Credit Card,19,427620,Silver
C550746,P00004,purchased,2023-04-28,Personal Loan,19,427620,Silver
C198254,P00009,viewed,2023-03-09,Debit Card,58,958411,Gold
C198254,P00003,clicked,2022-12-12,Car Insurance,58,958411,Gold
C198254,P00011,viewed,2022-04-29,Life Insurance,58,958411,Gold
C143777,P00002,viewed,2024-05-06,Bike Insurance,22,54068,Platinum
C143777,P00011,purchased,2024-01-03,Life Insurance,22,54068,Platinum
C143777,P00011,viewed,2023-10-14,Life Insurance,22,54068,Platinum
C143777,P00012,clicked,2022-04-10,Health Insurance,22,54068,Platinum
C276590,P00002,clicked,2022-05-20,Bike Insurance,51,995767,Silver
C276590,P00002,viewed,2022-04-27,Bike Insurance,51,995767,Silver
C276590,P00001,purchased,2024-03-25,Car Loan,51,995767,Silver
C276590,P00008,clicked,2022-03-06,Recurring Deposit,51,995767,Silver
C693169,P00010,viewed,2023-11-23,Home Loan,31,970720,Platinum
C693169,P00007,purchased,2024-12-04,Fixed Deposit,31,970720,Platinum
C344338,P00007,viewed,2024-08-13,Fixed Deposit,64,286977,Platinum
C344338,P00010,viewed,2024-11-19,Home Loan,64,286977,Platinum
C344338,P00001,purchased,2024-11-21,Car Loan,64,286977,Platinum
C344338,P00004,clicked,2024-12-17,Personal Loan,64,286977,Platinum
C935213,P00005,clicked,2023-10-25,Savings Account,25,877808,Platinum
C935213,P00004,clicked,2022-11-23,Personal Loan,25,877808,Platinum
C935213,P00012,clicked,2022-01-21,Health Insurance,25,877808,Platinum
C935213,P00001,clicked,2024-09-14,Car Loan,25,877808,Platinum
C935213,P00001,purchased,2024-08-04,Car Loan,25,877808,Platinum
C942947,P00009,purchased,2023-05-27,Debit Card,54,834784,Bronze
C942947,P00001,viewed,2022-02-20,Car Loan,54,834784,Bronze
C942947,P00001,viewed,2024-12-07,Car Loan,54,834784,Bronze
C998838,P00007,clicked,2022-05-15,Fixed Deposit,29,980272,Silver
C998838,P00005,viewed,2023-04-06,Savings Account,29,980272,Silver
C998838,P00007,viewed,2022-10-19,Fixed Deposit,29,980272,Silver
C998838,P00008,purchased,2022-12-06,Recurring Deposit,29,980272,Silver
C998838,P00011,clicked,2023-03-19,Life Insurance,29,980272,Silver
C488587,P00008,viewed,2024-04-06,Recurring Deposit,20,621411,Platinum
C488587,P00005,clicked,2023-12-25,Savings Account,20,621411,Platinum
C229731,P00011,purchased,2022-07-06,Life Insurance,20,81028,Gold
C229731,P00005,purchased,2023-06-10,Savings Account,20,81028,Gold
C229731,P00008,viewed,2023-07-21,Recurring Deposit,20,81028,Gold
C229731,P00007,purchased,2023-09-08,Fixed Deposit,20,81028,Gold
C963989,P00009,clicked,2023-09-23,Debit Card,66,166842,Platinum
C963989,P00008,clicked,2022-04-19,Recurring Deposit,66,166842,Platinum
C667758,P00004,purchased,2024-08-20,Personal Loan,44,879592,Bronze
C667758,P00004,purchased,2025-01-07,Personal Loan,44,879592,Bronze
C667758,P00008,viewed,2023-03-30,Recurring Deposit,44,879592,Bronze
C473316,P00005,clicked,2023-06-18,Savings Account,20,717077,Bronze
C387235,P00007,clicked,2022-04-27,Fixed Deposit,21,158434,Gold
C387235,P00006,clicked,2022-09-24,Credit Card,21,158434,Gold
C387235,P00012,clicked,2024-11-28,Health Insurance,21,158434,Gold
C387235,P00003,purchased,2024-10-31,Car Insurance,21,158434,Gold
C387235,P00009,viewed,2023-06-18,Debit Card,21,158434,Gold
C679653,P00003,purchased,2024-08-01,Car Insurance,30,376103,Gold
C596303,P00004,clicked,2023-04-28,Personal Loan,41,966066,Gold
C596303,P00009,viewed,2022-12-04,Debit Card,41,966066,Gold
C596303,P00001,viewed,2024-03-10,Car Loan,41,966066,Gold
C596303,P00010,viewed,2024-11-26,Home Loan,41,966066,Gold
C327856,P00011,viewed,2022-01-27,Life Insurance,67,199451,Gold
C327856,P00009,clicked,2024-11-08,Debit Card,67,199451,Gold
C327856,P00008,clicked,2022-03-19,Recurring Deposit,67,199451,Gold
C327856,P00006,purchased,2023-05-02,Credit Card,67,199451,Gold
C327856,P00004,viewed,2024-07-10,Personal Loan,67,199451,Gold
C900107,P00006,purchased,2024-09-13,Credit Card,62,148391,Bronze
C690945,P00004,clicked,2024-07-18,Personal Loan,37,445054,Gold
C690945,P00004,clicked,2022-05-20,Personal Loan,37,445054,Gold
C690945,P00008,clicked,2022-06-06,Recurring Deposit,37,445054,Gold
C690945,P00003,viewed,2022-06-05,Car Insurance,37,445054,Gold
C690945,P00002,purchased,2024-01-14,Bike Insurance,37,445054,Gold
C575460,P00010,purchased,2023-06-05,Home Loan,69,885587,Platinum
C575460,P00007,viewed,2022-06-07,Fixed Deposit,69,885587,Platinum
C373476,P00002,viewed,2023-09-05,Bike Insurance,57,987539,Silver
C373476,P00007,purchased,2022-11-08,Fixed Deposit,57,987539,Silver
C373476,P00003,clicked,2022-09-26,Car Insurance,57,987539,Silver
C373476,P00002,purchased,2022-10-05,Bike Insurance,57,987539,Silver
C117476,P00007,viewed,2023-04-15,Fixed Deposit,18,701861,Silver
C913773,P00009,clicked,2022-12-05,Debit Card,67,355409,Bronze
C610823,P00004,clicked,2023-10-30,Personal Loan,46,522636,Platinum
C610823,P00005,purchased,2024-02-14,Savings Account,46,522636,Platinum
C610823,P00010,purchased,2022-12-01,Home Loan,46,522636,Platinum
C610823,P00009,clicked,2024-11-18,Debit Card,46,522636,Platinum
C610823,P00001,purchased,2024-12-28,Car Loan,46,522636,Platinum
C111930,P00011,clicked,2024-10-31,Life Insurance,37,710666,Bronze
C111930,P00003,viewed,2024-07-25,Car Insurance,37,710666,Bronze
C111930,P00008,clicked,2024-01-16,Recurring Deposit,37,710666,Bronze
C890424,P00011,clicked,2022-03-31,Life Insurance,53,896411,Platinum
C890424,P00008,viewed,2022-12-01,Recurring Deposit,53,896411,Platinum
C890424,P00008,viewed,2024-10-05,Recurring Deposit,53,896411,Platinum
C890424,P00004,viewed,2022-03-01,Personal Loan,53,896411,Platinum
C238755,P00001,purchased,2023-07-07,Car Loan,68,908396,Platinum
C238755,P00003,clicked,2022-07-01,Car Insurance,68,908396,Platinum
C238755,P00007,viewed,2024-03-11,Fixed Deposit,68,908396,Platinum
C238755,P00002,viewed,2022-05-16,Bike Insurance,68,908396,Platinum
C494818,P00011,viewed,2024-03-11,Life Insurance,35,987899,Bronze
C494818,P00005,purchased,2023-06-28,Savings Account,35,987899,Bronze
C806882,P00007,clicked,2023-11-30,Fixed Deposit,41,740583,Gold
C606225,P00004,clicked,2022-08-17,Personal Loan,20,22249,Bronze
C606225,P00002,purchased,2023-07-25,Bike Insurance,20,22249,Bronze
C606225,P00007,viewed,2024-08-24,Fixed Deposit,20,22249,Bronze
C606225,P00001,viewed,2024-05-06,Car Loan,20,22249,Bronze
C606225,P00011,viewed,2025-01-07,Life Insurance,20,22249,Bronze
C922196,P00001,purchased,2022-09-07,Car Loan,42,746845,Gold
C922196,P00007,viewed,2023-09-10,Fixed Deposit,42,746845,Gold
C987813,P00005,purchased,2024-02-08,Savings Account,24,787283,Platinum
C987813,P00008,clicked,2023-02-02,Recurring Deposit,24,787283,Platinum
